path,category,owner,main_classes,main_functions,used_by,tests,status,notes
joao/results/final_canonical_20260716/generative/generative_summary.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/kunkler_seed1_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/kunkler_seed2_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/kunkler_seed3_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/parksong_composite_seed1_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/parksong_composite_seed2_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/parksong_composite_seed3_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/round_robin_seed1_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/round_robin_seed2_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/round_robin_seed3_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/shortest_queue_seed1_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/shortest_queue_seed2_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/generative/shortest_queue_seed3_event_log.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/reproducibility.md,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/reproducibility_manifest.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_20260716/requirements-reproducibility.txt,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/README.md,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/failures.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_appendix_table.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_route_ids.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/final_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_config.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_method_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_replay_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/parksong_processing_time_estimates_summary.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/parksong_reservation_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/processing_time_coverage.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/resource_pressure_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/resource_utilization.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay/statistical_comparison.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay_old_vs_corrected.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_branching_corrected_20260717/fixed_replay_old_vs_corrected.md,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/failures.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_appendix_table.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_route_ids.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/final_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_config.json,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_method_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_report_table.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_replay_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/final_canonical_part_ii_a_corrected_20260717/fixed_replay/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
